kind,section,rva,va,size,base,name
PUB,.text,0x0006920c,0x0046920c,34,IndirectAllocateTempMem,_IndirectAllocateTempMem
PUB,.text,0x0006922e,0x0046922e,76,IndirectDuplicate,_IndirectDuplicate
PUB,.text,0x0006927a,0x0046927a,69,IndirectInitialize,_IndirectInitialize
PUB,.text,0x000692bf,0x004692bf,117,IndirectDeallocate,_IndirectDeallocate
PUB,.text,0x00069334,0x00469334,21,IndirectGetSize,_IndirectGetSize
PUB,.text,0x00069349,0x00469349,105,IndirectSetSize,_IndirectSetSize
PUB,.text,0x000693b2,0x004693b2,21,IndirectGetLock,_IndirectGetLock
PUB,.text,0x000693c7,0x004693c7,41,IndirectSetLock,_IndirectSetLock
PUB,.text,0x000693f0,0x004693f0,125,IndirectAppend,_IndirectAppend
PUB,.text,0x0006946d,0x0046946d,105,IndirectAppendData,_IndirectAppendData
PUB,.text,0x000694d6,0x004694d6,88,IndirectReplaceData,_IndirectReplaceData
PUB,.text,0x0006952e,0x0046952e,2914,IndirectCompress,_IndirectCompress
PUB,.text,0x0006a090,0x0046a090,2304,IndirectDecompress,_IndirectDecompress
PUB,.text,0x0006a990,0x0046a990,192,IndirectValidate,__IndirectValidate
PUB,.text,0x0006aa50,0x0046aa50,192,OpenADirectory,_OpenADirectory
PUB,.text,0x0006ab10,0x0046ab10,432,GetADirectoryEntry,_GetADirectoryEntry
PUB,.text,0x0006acc0,0x0046acc0,288,ExpandAPathToBufferNative,_ExpandAPathToBufferNative
PUB,.text,0x0006ade0,0x0046ade0,160,GetAVolumeName,_GetAVolumeName
PUB,.text,0x0006ae80,0x0046ae80,224,SetDefaultPrefixs,_SetDefaultPrefixs
PUB,.text,0x0006af60,0x0046af60,256,ConvertNativePathToPath,_ConvertNativePathToPath
PUB,.text,0x0006b060,0x0046b060,16,MouseInit,_MouseInit
PUB,.text,0x0006b070,0x0046b070,16,MouseReadButtons,_MouseReadButtons
PUB,.text,0x0006b080,0x0046b080,96,MouseReadAbs,_MouseReadAbs
PUB,.text,0x0006b0e0,0x0046b0e0,224,MouseSetRange,_MouseSetRange
PUB,.text,0x0006b1c0,0x0046b1c0,64,OpenAFile,_OpenAFile
PUB,.text,0x0006b200,0x0046b200,352,ExpandAPathToBuffer,_ExpandAPathToBuffer
PUB,.text,0x0006b360,0x0046b360,48,ExpandAPathNative,_ExpandAPathNative
PUB,.text,0x0006b390,0x0046b390,176,SetAPrefix,_SetAPrefix
PUB,.text,0x0006b440,0x0046b440,160,PopAPrefix,_PopAPrefix
PUB,.text,0x0006b4e0,0x0046b4e0,128,FindAVolumeByName,_FindAVolumeByName
PUB,.text,0x0006b560,0x0046b560,224,chdir,_chdir
PUB,.text,0x0006b640,0x0046b640,1168,leap_year,___leap_year
PUB,.text,0x0006bad0,0x0046bad0,144,mktime,_mktime
PUB,.text,0x0006bb60,0x0046bb60,32,time,_time
PUB,.text,0x0006bb80,0x0046bb80,144,asctime,_asctime
PUB,.text,0x0006bc10,0x0046bc10,32,ctime,_ctime
PUB,.text,0x0006bc30,0x0046bc30,96,localtime,_localtime
PUB,.text,0x0006bc90,0x0046bc90,1712,LaunchURL,_LaunchURL
PUB,.text,0x0006c340,0x0046c340,64,init_pool_obj,___init_pool_obj
PUB,.text,0x0006c380,0x0046c380,384,allocate_from_fixed_pools,_allocate_from_fixed_pools
PUB,.text,0x0006c500,0x0046c500,208,deallocate_from_fixed_pools,_deallocate_from_fixed_pools
PUB,.text,0x0006c5d0,0x0046c5d0,80,pool_alloc,___pool_alloc
PUB,.text,0x0006c620,0x0046c620,80,pool_free,___pool_free
PUB,.text,0x0006c670,0x0046c670,368,pool_realloc,___pool_realloc
PUB,.text,0x0006c7e0,0x0046c7e0,48,malloc,_malloc
PUB,.text,0x0006c810,0x0046c810,48,free,_free
PUB,.text,0x0006c840,0x0046c840,64,realloc,_realloc
PUB,.text,0x0006c880,0x0046c880,48,pool_free_all,___pool_free_all
PUB,.text,0x0006c8b0,0x0046c8b0,13,malloc_free_all,___malloc_free_all
PUB,.text,0x0006c8bd,0x0046c8bd,783,inflate,_inflate
PUB,.text,0x0006cbcc,0x0046cbcc,23,inflateInit_,_inflateInit_
PUB,.text,0x0006cbe3,0x0046cbe3,397,inflateInit2_,_inflateInit2_
PUB,.text,0x0006cd70,0x0046cd70,65,inflateEnd,_inflateEnd
PUB,.text,0x0006cdb1,0x0046cdb1,79,inflateReset,_inflateReset
PUB,.text,0x0006ce00,0x0046ce00,672,PaletteSetPtr,_PaletteSetPtr
PUB,.text,0x0006d0a0,0x0046d0a0,32,abort,_abort
PUB,.text,0x0006d0c0,0x0046d0c0,48,atexit,_atexit
PUB,.text,0x0006d0f0,0x0046d0f0,32,exit,_exit
PUB,.text,0x0006d110,0x0046d110,48,exit,___exit
PUB,.text,0x0006d140,0x0046d140,32,EnterMovies,_EnterMovies
PUB,.text,0x0006d160,0x0046d160,32,ExitMovies,_ExitMovies
PUB,.text,0x0006d180,0x0046d180,32,FastMemSet,_FastMemSet
PUB,.text,0x0006d1a0,0x0046d1a0,128,Fatal,_Fatal
PUB,.text,0x0006d220,0x0046d220,80,NonFatal,_NonFatal
PUB,.text,0x0006d270,0x0046d270,16,SetErrBombFlag,_SetErrBombFlag
PUB,.text,0x0006d280,0x0046d280,48,DebugXLongWord,_DebugXLongWord
PUB,.text,0x0006d2b0,0x0046d2b0,272,DebugXMessage,_DebugXMessage
PUB,.text,0x0006d3c0,0x0046d3c0,96,DigitalSoundCheckOff,_DigitalSoundCheckOff
PUB,.text,0x0006d420,0x0046d420,624,InitDigitalDriver,_InitDigitalDriver
PUB,.text,0x0006d690,0x0046d690,128,KillDigitalDriver,_KillDigitalDriver
PUB,.text,0x0006d710,0x0046d710,32,EnableSoundShutdownProc,_EnableSoundShutdownProc
PUB,.text,0x0006d730,0x0046d730,128,FindIffChunk,_FindIffChunk
PUB,.text,0x0006d7b0,0x0046d7b0,144,ConvertAiffExtended,_ConvertAiffExtended
PUB,.text,0x0006d840,0x0046d840,128,SoundIterator,_SoundIterator
PUB,.text,0x0006d8c0,0x0046d8c0,240,get_char,___get_char
PUB,.text,0x0006d9b0,0x0046d9b0,192,ungetc,_ungetc
PUB,.text,0x0006da70,0x0046da70,320,put_char,___put_char
PUB,.text,0x0006dbb0,0x0046dbb0,256,WinMainCRTStartup,_WinMainCRTStartup
PUB,.text,0x0006dcb0,0x0046dcb0,48,InitializeThreadDataIndex,__InitializeThreadDataIndex
PUB,.text,0x0006dce0,0x0046dce0,48,DisposeThreadDataIndex,__DisposeThreadDataIndex
PUB,.text,0x0006dd10,0x0046dd10,496,InitializeThreadData,__InitializeThreadData
PUB,.text,0x0006df00,0x0046df00,48,InitializeMainThreadData,__InitializeMainThreadData
PUB,.text,0x0006df30,0x0046df30,64,DisposeAllThreadData,__DisposeAllThreadData
PUB,.text,0x0006df70,0x0046df70,96,GetThreadLocalData,__GetThreadLocalData
PUB,.text,0x0006dfd0,0x0046dfd0,48,rt_mul64@16,__rt_mul64@16
PUB,.text,0x0006e000,0x0046e000,112,rt_divu64@16,__rt_divu64@16
PUB,.text,0x0006e070,0x0046e070,128,rt_divs64@16,__rt_divs64@16
PUB,.text,0x0006e0f0,0x0046e0f0,240,rt_modu64@16,__rt_modu64@16
PUB,.text,0x0006e1e0,0x0046e1e0,368,num2dec,___num2dec
PUB,.text,0x0006e350,0x0046e350,208,dec2num,___dec2num
PUB,.text,0x0006e420,0x0046e420,48,mbtowc,_mbtowc
PUB,.text,0x0006e450,0x0046e450,64,mbtowc_noconv,___mbtowc_noconv
PUB,.text,0x0006e490,0x0046e490,32,wctomb_noconv,___wctomb_noconv
PUB,.text,0x0006e4b0,0x0046e4b0,32,wctomb,_wctomb
PUB,.text,0x0006e4d0,0x0046e4d0,128,wcstombs,_wcstombs
PUB,.text,0x0006e550,0x0046e550,96,find_unopened_file,___find_unopened_file
PUB,.text,0x0006e5b0,0x0046e5b0,160,init_file,___init_file
PUB,.text,0x0006e650,0x0046e650,128,close_all,___close_all
PUB,.text,0x0006e6d0,0x0046e6d0,64,flush_all,___flush_all
PUB,.text,0x0006e710,0x0046e710,96,flush_line_buffered_output_files,___flush_line_buffered_output_files
PUB,.text,0x0006e770,0x0046e770,114,fwide,_fwide
PUB,.text,0x0006e7e2,0x0046e7e2,6,EnterCriticalSection@4,_EnterCriticalSection@4
PUB,.text,0x0006e7e8,0x0046e7e8,56,LeaveCriticalSection@4,_LeaveCriticalSection@4
PUB,.text,0x0006e820,0x0046e820,80,msl_GetHandle,___msl_GetHandle
PUB,.text,0x0006e870,0x0046e870,112,msl_lseek,___msl_lseek
PUB,.text,0x0006e8e0,0x0046e8e0,272,msl_write,___msl_write
PUB,.text,0x0006e9f0,0x0046e9f0,96,msl_close,___msl_close
PUB,.text,0x0006ea50,0x0046ea50,256,msl_read,___msl_read
PUB,.text,0x0006eb50,0x0046eb50,432,msl_open,___msl_open
PUB,.text,0x0006ed00,0x0046ed00,192,open_file,___open_file
PUB,.text,0x0006edc0,0x0046edc0,64,read_file,___read_file
PUB,.text,0x0006ee00,0x0046ee00,48,write_file,___write_file
PUB,.text,0x0006ee30,0x0046ee30,48,position_file,___position_file
PUB,.text,0x0006ee60,0x0046ee60,96,close_file,___close_file
PUB,.text,0x0006eec0,0x0046eec0,32,delete_file,___delete_file
PUB,.text,0x0006eee0,0x0046eee0,16,clearerr,_clearerr
PUB,.text,0x0006eef0,0x0046eef0,16,stdio_atexit,___stdio_atexit
PUB,.text,0x0006ef00,0x0046ef00,16,convert_from_newlines,___convert_from_newlines
PUB,.text,0x0006ef10,0x0046ef10,16,convert_to_newlines,___convert_to_newlines
PUB,.text,0x0006ef20,0x0046ef20,48,prep_buffer,___prep_buffer
PUB,.text,0x0006ef50,0x0046ef50,176,load_buffer,___load_buffer
PUB,.text,0x0006f000,0x0046f000,112,flush_buffer,___flush_buffer
PUB,.text,0x0006f070,0x0046f070,336,setvbuf,_setvbuf
PUB,.text,0x0006f1c0,0x0046f1c0,80,dup_core,___dup_core
PUB,.text,0x0006f210,0x0046f210,480,set_errno,___set_errno
PUB,.text,0x0006f3f0,0x0046f3f0,352,get_MSL_init_count,___get_MSL_init_count
PUB,.text,0x0006f550,0x0046f550,96,CRTStartup,__CRTStartup
PUB,.text,0x0006f5b0,0x0046f5b0,128,CleanUpMSL,__CleanUpMSL
PUB,.text,0x0006f630,0x0046f630,2896,RegisterExceptionTables,__RegisterExceptionTables
PUB,.text,0x00070180,0x00470180,144,unexpected,___unexpected
PUB,.text,0x00070210,0x00470210,1232,1bad_exception@std@@UAE@XZ,??1bad_exception@std@@UAE@XZ
PUB,.text,0x000706e0,0x004706e0,128,throw,___throw
PUB,.text,0x00070760,0x00470760,192,ExX86_FindCatcher,_ExX86_FindCatcher
PUB,.text,0x00070820,0x00470820,80,Ebad_exception@std@@UAE@I@Z,??_Ebad_exception@std@@UAE@I@Z
PUB,.text,0x00070870,0x00470870,48,what@bad_exception@std@@UBEPBDXZ,?what@bad_exception@std@@UBEPBDXZ
PUB,.text,0x000708a0,0x004708a0,112,destroy_new_array,___destroy_new_array
PUB,.text,0x00070910,0x00470910,336,inline_pow,__inline_pow
PUB,.text,0x00070a60,0x00470a60,26,reduce,__reduce
PUB,.text,0x00070a7a,0x00470a7a,6,InitializeCriticalSection@4,_InitializeCriticalSection@4
PUB,.text,0x00070a80,0x00470a80,369,ThreadsPreflight,_ThreadsPreflight
PUB,.text,0x00070bf1,0x00470bf1,255,ThreadsPostflight,_ThreadsPostflight
PUB,.text,0x00070cf0,0x00470cf0,282,ThreadDispose,_ThreadDispose
PUB,.text,0x00070e0a,0x00470e0a,145,MutexDispose,_MutexDispose
PUB,.text,0x00070e9b,0x00470e9b,156,MutexRequest,_MutexRequest
PUB,.text,0x00070f37,0x00470f37,141,CriticalCreate,_CriticalCreate
PUB,.text,0x00070fc4,0x00470fc4,67,CriticalDispose,_CriticalDispose
PUB,.text,0x00071007,0x00471007,58,CriticalEnter,_CriticalEnter
PUB,.text,0x00071041,0x00471041,74,CriticalLeave,_CriticalLeave
PUB,.text,0x0007108b,0x0047108b,455,ThreadCheckCritical,__ThreadCheckCritical
PUB,.text,0x00071252,0x00471252,35,AtomicEnterCritical,_AtomicEnterCritical
PUB,.text,0x00071275,0x00471275,35,AtomicLeaveCritical,_AtomicLeaveCritical
PUB,.text,0x00071298,0x00471298,92,AtomicIncrement,_AtomicIncrement
PUB,.text,0x000712f4,0x004712f4,132,AtomicMaskApply,_AtomicMaskApply
PUB,.text,0x00071378,0x00471378,138,AtomicMaskClear,_AtomicMaskClear
PUB,.text,0x00071402,0x00471402,36,AtomicMaskTest,_AtomicMaskTest
PUB,.text,0x00071426,0x00471426,16,AtomicCheckCritical,__AtomicCheckCritical
PUB,.text,0x00071436,0x00471436,8,AtomicResetCritical,__AtomicResetCritical
PUB,.text,0x0007143e,0x0047143e,6,DeleteCriticalSection@4,_DeleteCriticalSection@4
PUB,.text,0x00071444,0x00471444,342,FT_Open,_FT_Open
PUB,.text,0x0007159a,0x0047159a,132,FT_Close,_FT_Close
PUB,.text,0x0007161e,0x0047161e,159,FT_PathCreate,_FT_PathCreate
PUB,.text,0x000716bd,0x004716bd,65,FT_PathCurrent,_FT_PathCurrent
PUB,.text,0x000716fe,0x004716fe,48,FT_PathDispose,_FT_PathDispose
PUB,.text,0x0007172e,0x0047172e,696,FT_FileCreate,_FT_FileCreate
PUB,.text,0x000719e6,0x004719e6,400,FT_FileDelete,_FT_FileDelete
PUB,.text,0x00071b76,0x00471b76,552,FT_FileGetFlags,_FT_FileGetFlags
PUB,.text,0x00071d9e,0x00471d9e,249,FT_FileOpen,_FT_FileOpen
PUB,.text,0x00071e97,0x00471e97,161,FT_FileClose,_FT_FileClose
PUB,.text,0x00071f38,0x00471f38,66,FT_FileFlush,_FT_FileFlush
PUB,.text,0x00071f7a,0x00471f7a,52,FT_FileRead,_FT_FileRead
PUB,.text,0x00071fae,0x00471fae,37,FT_FileWrite,_FT_FileWrite
PUB,.text,0x00071fd3,0x00471fd3,29,FT_FileGetEOF,_FT_FileGetEOF
PUB,.text,0x00071ff0,0x00471ff0,29,FT_FileSetEOF,_FT_FileSetEOF
PUB,.text,0x0007200d,0x0047200d,212,FT_FileLoad,_FT_FileLoad
PUB,.text,0x000720e1,0x004720e1,694,FT_FileSave,_FT_FileSave
PUB,.text,0x00072397,0x00472397,9,FT_GetResFile,_FT_GetResFile
PUB,.text,0x000723a0,0x004723a0,186,FT_ResourceLoad,_FT_ResourceLoad
PUB,.text,0x0007245a,0x0047245a,183,FT_VirtualPathMount,_FT_VirtualPathMount
PUB,.text,0x00072511,0x00472511,47,FT_VirtualFileOpen,_FT_VirtualFileOpen
PUB,.text,0x00072540,0x00472540,832,strtoul,___strtoul
PUB,.text,0x00072880,0x00472880,976,strtoull,___strtoull
PUB,.text,0x00072c50,0x00472c50,4384,strtold,___strtold
PUB,.text,0x00073d70,0x00473d70,112,1ios_base@std@@UAE@XZ,??1ios_base@std@@UAE@XZ
PUB,.text,0x00073de0,0x00473de0,192,init@ios_base@std@@IAEXPAX@Z,?init@ios_base@std@@IAEXPAX@Z
PUB,.text,0x00073ea0,0x00473ea0,32,wmemcpy,_wmemcpy
PUB,.text,0x00073ec0,0x00473ec0,96,global@locale@std@@CAAAV12@XZ,?global@locale@std@@CAAAV12@XZ
PUB,.text,0x00073f20,0x00473f20,160,classic@locale@std@@SAABV12@XZ,?classic@locale@std@@SAABV12@XZ
PUB,.text,0x00073fc0,0x00473fc0,32,1?$vector@PAVfacet@locale@std@@V?$allocator@PAVfacet@locale@std@@@3@@std@@QAE@XZ,??1?$vector@PAVfacet@locale@std@@V?$allocator@PAVfacet@locale@std@@@3@@std@@QAE@XZ
PUB,.text,0x00073fe0,0x00473fe0,80,0?$ctype@D@std@@QAE@PBW3mask@ctype_base@1@_NI@Z,??0?$ctype@D@std@@QAE@PBW3mask@ctype_base@1@_NI@Z
PUB,.text,0x00074030,0x00474030,48,1?$ctype@D@std@@MAE@XZ,??1?$ctype@D@std@@MAE@XZ
PUB,.text,0x00074060,0x00474060,16,do_toupper@?$ctype@D@std@@MBEDD@Z,?do_toupper@?$ctype@D@std@@MBEDD@Z
PUB,.text,0x00074070,0x00474070,48,do_toupper@?$ctype@D@std@@MBEPBDPADPBD@Z,?do_toupper@?$ctype@D@std@@MBEPBDPADPBD@Z
PUB,.text,0x000740a0,0x004740a0,16,do_tolower@?$ctype@D@std@@MBEDD@Z,?do_tolower@?$ctype@D@std@@MBEDD@Z
PUB,.text,0x000740b0,0x004740b0,48,do_tolower@?$ctype@D@std@@MBEPBDPADPBD@Z,?do_tolower@?$ctype@D@std@@MBEPBDPADPBD@Z
PUB,.text,0x000740e0,0x004740e0,16,do_widen@?$ctype@D@std@@MBEDD@Z,?do_widen@?$ctype@D@std@@MBEDD@Z
PUB,.text,0x000740f0,0x004740f0,48,do_widen@?$ctype@D@std@@MBEPBDPBD0PAD@Z,?do_widen@?$ctype@D@std@@MBEPBDPBD0PAD@Z
PUB,.text,0x00074120,0x00474120,16,do_narrow@?$ctype@D@std@@MBEDDD@Z,?do_narrow@?$ctype@D@std@@MBEDDD@Z
PUB,.text,0x00074130,0x00474130,48,do_narrow@?$ctype@D@std@@MBEPBDPBD0DPAD@Z,?do_narrow@?$ctype@D@std@@MBEPBDPBD0DPAD@Z
PUB,.text,0x00074160,0x00474160,80,E?$ctype@D@std@@UAE@I@Z,??_E?$ctype@D@std@@UAE@I@Z
PUB,.text,0x000741b0,0x004741b0,128,0?$_RefCountedPtr@V?$__locale_imp@$00@std@@U?$_Single@V?$__locale_imp@$00@std@@@2@@std@@QAE@PAV?$__locale_imp@$00@1@@Z,??0?$_RefCountedPtr@V?$__locale_imp@$00@std@@U?$_Single@V?$__locale_imp@$00@std@@@2@@std@@QAE@PAV?$__locale_imp@$00@1@@Z
PUB,.text,0x00074230,0x00474230,208,0?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAE@PBDABV?$allocator@D@1@@Z,??0?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAE@PBDABV?$allocator@D@1@@Z
PUB,.text,0x00074300,0x00474300,160,init@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AAEXPBD0ABV?$allocator@D@2@Urandom_access_iterator_tag@2@@Z,?init@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AAEXPBD0ABV?$allocator@D@2@Urandom_access_iterator_tag@2@@Z
PUB,.text,0x000743a0,0x004743a0,144,stricmp,_stricmp
PUB,.text,0x00074430,0x00474430,160,ResourceRelease,_ResourceRelease
PUB,.text,0x000744d0,0x004744d0,96,OkAlertMessage,_OkAlertMessage
PUB,.text,0x00074530,0x00474530,160,DebugXString,_DebugXString
PUB,.text,0x000745d0,0x004745d0,128,LongWordToAscii2,_LongWordToAscii2
PUB,.text,0x00074650,0x00474650,119,LongWordToAsciiHex2,_LongWordToAsciiHex2
PUB,.text,0x000746c7,0x004746c7,452,DT_Open,_DT_Open
PUB,.text,0x0007488b,0x0047488b,6,DT_IsOpen,_DT_IsOpen
PUB,.text,0x00074891,0x00474891,552,DT_SurfaceCreate,__DT_SurfaceCreate
PUB,.text,0x00074ab9,0x00474ab9,170,DT_SurfaceDispose,__DT_SurfaceDispose
PUB,.text,0x00074b63,0x00474b63,14,DT_SurfaceGetContext,__DT_SurfaceGetContext
PUB,.text,0x00074b71,0x00474b71,14,DT_SurfaceGetImage,__DT_SurfaceGetImage
PUB,.text,0x00074b7f,0x00474b7f,41,DT_SurfaceGetAlpha,__DT_SurfaceGetAlpha
PUB,.text,0x00074ba8,0x00474ba8,11,DT_ContextGetContext,__DT_ContextGetContext
PUB,.text,0x00074bb3,0x00474bb3,11,DT_ImageGetImage,__DT_ImageGetImage
PUB,.text,0x00074bbe,0x00474bbe,11,DT_ImageGetAlpha,__DT_ImageGetAlpha
PUB,.text,0x00074bc9,0x00474bc9,251,DT_ImageFileFormat,_DT_ImageFileFormat
PUB,.text,0x00074cc4,0x00474cc4,289,DT_ImageFileLoad,_DT_ImageFileLoad
PUB,.text,0x00074de5,0x00474de5,36,DT_ImageGetRect,_DT_ImageGetRect
PUB,.text,0x00074e09,0x00474e09,289,DT_ImageGetInfo,_DT_ImageGetInfo
PUB,.text,0x00074f2a,0x00474f2a,133,DT_ImageLock,_DT_ImageLock
PUB,.text,0x00074faf,0x00474faf,48,DT_ImageUnlock,_DT_ImageUnlock
PUB,.text,0x00074fdf,0x00474fdf,52942,DT_PeekAtSysContext,_DT_PeekAtSysContext
PUB,.text,0x00081ead,0x00481ead,2651,DT_ImageCopy,_DT_ImageCopy
PUB,.text,0x00082908,0x00482908,1652,DT_ImageTile,_DT_ImageTile
PUB,.text,0x00082f7c,0x00482f7c,246,DT_PaletteToInverse,__DT_PaletteToInverse
PUB,.text,0x00083072,0x00483072,847,DT_ImageCalcFormat,__DT_ImageCalcFormat
PUB,.text,0x000833c1,0x004833c1,57,DT_ImageCalcStamp,__DT_ImageCalcStamp
PUB,.text,0x000833fa,0x004833fa,117,DT_ImageReplace,__DT_ImageReplace
PUB,.text,0x0008346f,0x0048346f,234,DT_SurfaceReplace,__DT_SurfaceReplace
PUB,.text,0x00083559,0x00483559,347,DT_ImageResize,_DT_ImageResize
PUB,.text,0x000836b4,0x004836b4,393,DT_ImagePreflightTile,_DT_ImagePreflightTile
PUB,.text,0x0008383d,0x0048383d,68,DT_BufferRead,_DT_BufferRead
PUB,.text,0x00083881,0x00483881,187,DT_ImageSetRawPixels,_DT_ImageSetRawPixels
PUB,.text,0x0008393c,0x0048393c,342,DT_ImageSetRawColors,_DT_ImageSetRawColors
PUB,.text,0x00083a92,0x00483a92,32,DT_AlphaInfoDefaults,_DT_AlphaInfoDefaults
PUB,.text,0x00083ab2,0x00483ab2,66,DT_FileInfoDefaults,_DT_FileInfoDefaults
PUB,.text,0x00083af4,0x00483af4,715,IT_Open,_IT_Open
PUB,.text,0x00083dbf,0x00483dbf,41,IT_Idle,_IT_Idle
PUB,.text,0x00083de8,0x00483de8,129,IT_Close,_IT_Close
PUB,.text,0x00083e69,0x00483e69,6,IT_IsOpen,_IT_IsOpen
PUB,.text,0x00083e6f,0x00483e6f,1942,IT_HandleWinEvent,_IT_HandleWinEvent
PUB,.text,0x00084605,0x00484605,246,IT_SetCursor,_IT_SetCursor
PUB,.text,0x000846fb,0x004846fb,159,IT_OpenBrowser,_IT_OpenBrowser
PUB,.text,0x0008479a,0x0048479a,512,IT_ItemListCreate,__IT_ItemListCreate
PUB,.text,0x0008499a,0x0048499a,159,IT_ItemListDispose,__IT_ItemListDispose
PUB,.text,0x00084a39,0x00484a39,43,IT_GetItemIndex,__IT_GetItemIndex
PUB,.text,0x00084a64,0x00484a64,40,IT_GetPreviousItem,__IT_GetPreviousItem
PUB,.text,0x00084a8c,0x00484a8c,170,IT_GetObjectItem,__IT_GetObjectItem
PUB,.text,0x00084b36,0x00484b36,126,IT_ItemListQueryFocus,__IT_ItemListQueryFocus
PUB,.text,0x00084bb4,0x00484bb4,55,IT_ItemListHandleIdle,__IT_ItemListHandleIdle
PUB,.text,0x00084beb,0x00484beb,470,IT_ItemListHandleKey,__IT_ItemListHandleKey
PUB,.text,0x00084dc1,0x00484dc1,125,IT_ItemListHandleEdit,__IT_ItemListHandleEdit
PUB,.text,0x00084e3e,0x00484e3e,182,IT_ItemListHandleClick,__IT_ItemListHandleClick
PUB,.text,0x00084ef4,0x00484ef4,71,IT_ItemListHandleTest,__IT_ItemListHandleTest
PUB,.text,0x00084f3b,0x00484f3b,99,IT_ItemListHandleDraw,__IT_ItemListHandleDraw
PUB,.text,0x00084f9e,0x00484f9e,73,IT_ItemListHandleActivate,__IT_ItemListHandleActivate
PUB,.text,0x00084fe7,0x00484fe7,101,IT_ItemListHandleCursor,__IT_ItemListHandleCursor
PUB,.text,0x0008504c,0x0048504c,481,IT_ItemCreate,__IT_ItemCreate
PUB,.text,0x0008522d,0x0048522d,230,IT_ItemDispose,__IT_ItemDispose
PUB,.text,0x00085313,0x00485313,607,IT_ItemExecute,__IT_ItemExecute
PUB,.text,0x00085572,0x00485572,388,IT_ItemCallback,__IT_ItemCallback
PUB,.text,0x000856f6,0x004856f6,133,IT_GetItemColor,__IT_GetItemColor
PUB,.text,0x0008577b,0x0048577b,105,IT_ParamCreate,__IT_ParamCreate
PUB,.text,0x000857e4,0x004857e4,184,IT_ParamDispose,__IT_ParamDispose
PUB,.text,0x0008589c,0x0048589c,30,IT_ViewGetItemCount,_IT_ViewGetItemCount
PUB,.text,0x000858ba,0x004858ba,178,IT_ViewGetNamedItem,_IT_ViewGetNamedItem
PUB,.text,0x0008596c,0x0048596c,633,IT_ViewModifyParam,_IT_ViewModifyParam
PUB,.text,0x00085be5,0x00485be5,169,IT_ViewParamText,_IT_ViewParamText
PUB,.text,0x00085c8e,0x00485c8e,96,IT_ViewGetItemRect,_IT_ViewGetItemRect
PUB,.text,0x00085cee,0x00485cee,93,IT_ViewGetItemEnabled,_IT_ViewGetItemEnabled
PUB,.text,0x00085d4b,0x00485d4b,399,IT_ViewSetItemRect,_IT_ViewSetItemRect
PUB,.text,0x00085eda,0x00485eda,510,IT_ViewSetItemVisible,_IT_ViewSetItemVisible
PUB,.text,0x000860d8,0x004860d8,510,IT_ViewSetItemEnabled,_IT_ViewSetItemEnabled
PUB,.text,0x000862d6,0x004862d6,107,IT_ItemHandlerInstall,_IT_ItemHandlerInstall
PUB,.text,0x00086341,0x00486341,139,IT_ItemHandlerLookup,_IT_ItemHandlerLookup
PUB,.text,0x000863cc,0x004863cc,47,IT_ItemCallbackIsViewEnabled,_IT_ItemCallbackIsViewEnabled
PUB,.text,0x000863fb,0x004863fb,43,IT_ItemCallbackSoundEvent,_IT_ItemCallbackSoundEvent
PUB,.text,0x00086426,0x00486426,117,IT_ItemCallbackGrabFocus,_IT_ItemCallbackGrabFocus
PUB,.text,0x0008649b,0x0048649b,49,IT_ItemCallbackDrawRect,_IT_ItemCallbackDrawRect
PUB,.text,0x000864cc,0x004864cc,59,IT_ItemCallbackGetParam,_IT_ItemCallbackGetParam
PUB,.text,0x00086507,0x00486507,427,IT_ItemCallbackGetImage,_IT_ItemCallbackGetImage
PUB,.text,0x000866b2,0x004866b2,11,IT_ItemCallbackGetNumber,_IT_ItemCallbackGetNumber
PUB,.text,0x000866bd,0x004866bd,11,IT_ItemCallbackGetColor,_IT_ItemCallbackGetColor
PUB,.text,0x000866c8,0x004866c8,20,IT_ItemCallbackGetRect,_IT_ItemCallbackGetRect
PUB,.text,0x000866dc,0x004866dc,11,IT_ItemCallbackGetFlag,_IT_ItemCallbackGetFlag
PUB,.text,0x000866e7,0x004866e7,93,IT_ItemCallbackGetAlign,_IT_ItemCallbackGetAlign
PUB,.text,0x00086744,0x00486744,67,IT_ItemCallbackGetFont,_IT_ItemCallbackGetFont
PUB,.text,0x00086787,0x00486787,207,IT_ItemCallbackGetNextRun,_IT_ItemCallbackGetNextRun
PUB,.text,0x00086856,0x00486856,192,IT_ItemCallbackGetNextNode,_IT_ItemCallbackGetNextNode
PUB,.text,0x00086916,0x00486916,427,IT_ViewCreate,_IT_ViewCreate
PUB,.text,0x00086ac1,0x00486ac1,426,IT_ViewCreateModal,_IT_ViewCreateModal
PUB,.text,0x00086c6b,0x00486c6b,1329,IT_ViewChange,_IT_ViewChange
PUB,.text,0x0008719c,0x0048719c,103,IT_ViewGoToPage,_IT_ViewGoToPage
PUB,.text,0x00087203,0x00487203,357,IT_ViewDispose,_IT_ViewDispose
PUB,.text,0x00087368,0x00487368,41,IT_ViewExists,_IT_ViewExists
